data,label,is_biased
"Ideal candidate has hunter qualities and exceptional follow through, and is excellent at nurturing relationships from lead generation to close.","[[118, 123, 'Non-biased'], [89, 99, 'Non-biased']]",False
"Experience in the areas of lead generation, account development, inquiry management, and lead nurturing is highly preferred, but not required.","[[27, 32, 'Non-biased'], [89, 94, 'Non-biased'], [94, 104, 'Non-biased']]",False
And we are a keen and nurturing employer aiming to deliver innovative and personalised services to our large variety of clients.,"[[22, 32, 'Non-biased']]",False
We require someone who will proactively find work during quiet periods and who can work effectively with minimal supervision.,"[[57, 63, 'Non-biased']]",False
"She lives in her own newer apartment near SE 122nd and SE Stark, and is generally quiet, kind, caring and easygoing.","[[82, 87, 'Non-biased'], [95, 102, 'Non-biased']]",False
"She lives in a lovely apartment in SE Portland, and enjoys a mix of quiet time and fun activities.","[[68, 74, 'Non-biased']]",False
"You are are applying for a remote role; you must have a quiet closed-door office, high-speed internet and an unshared desktop / laptop with current OS.","[[56, 62, 'Non-biased']]",False
"She is looking forward to hiring someone who is laidback, patient and confident, and who likes a quiet pace.","[[70, 79, 'Behavioural Stereotypes'], [97, 103, 'Non-biased']]",True
"She is looking forward to hiring someone who is attentive, calm and who will enjoy spending quiet time with her.","[[92, 98, 'Non-biased']]",False
"Instead, you’ll discover a buzzing environment where bright, innovative and visionary people work in small autonomous teams that give them the freedom they need to thrive.","[[107, 118, 'Non-biased']]",False
You should have industry related experience working with MPLS networks and BGP routing autonomous systems on the Internet.,"[[87, 98, 'Non-biased']]",False
Autonomous project management of multiple large projects.,"[[0, 11, 'Non-biased']]",False
Your ideas will be valued as much as your technical skills and ultimately help deliver success in this autonomous roll.,"[[103, 114, 'Non-biased']]",False
"That works because our team is small, focused, and autonomous on planning, architecture, and design.","[[51, 62, 'Non-biased']]",False
"Do you consider yourself as autonomous and versatile, but also curious and flexible?","[[28, 39, 'Behavioural Stereotypes']]",True
Both individually and as a member of a team.,"[[5, 18, 'Non-biased']]",False
Work both individually and in a team environment.,"[[10, 23, 'Non-biased']]",False
The Senior Product Manager works both individually and with the product development team to manage one or several software products from inception to launch.,"[[38, 51, 'Non-biased']]",False
Effectively work individually or in a team environment.,"[[17, 30, 'Non-biased']]",False
Budget responsibility for overall Oslo office and individually for the Sales Team.,"[[50, 63, 'Non-biased']]",False
Ability to effectively work individually or in a team environment  Must be able to process during peak volume spikes with little or no intervention from Management.,"[[28, 41, 'Non-biased']]",False
"Manage multiple demands and competing priorities, ability to remain focused while multi-tasking between job functions including completing repetitive tasks i.e., data entry.","[[28, 38, 'Non-biased']]",False
This role requires proven experience with managing a number of direct client and customer relationships; potentially with competing priorities.,"[[90, 103, 'Non-biased'], [122, 132, 'Non-biased']]",False
Developing sophisticated working knowledge of EventBoard as well as competing products.,"[[68, 78, 'Non-biased']]",False
"Ability to effectively manage implementation of enhancements, change requests, and releases across multiple, competing, high-priority projects with varying deadlines.","[[109, 118, 'Non-biased']]",False
Effectively managing various competing day to day operational and managerial demands.,"[[29, 39, 'Non-biased']]",False
"Involved in all areas of the business you should be assertive by nature, have a strong sense of initiative, and have business acumen.","[[52, 62, 'Behavioural Stereotypes']]",True
We are looking for someone who is assertive and understands how to move each collection scenario into the next step towards complete resolution of the debt.,"[[34, 44, 'Behavioural Stereotypes'], [48, 60, 'Non-biased']]",True
"You should be assertive by nature, with lots of initiative and business acumen.","[[14, 24, 'Behavioural Stereotypes']]",True
"Recognizes, appreciates, and delivers phenomenal customer service  Assertive.","[[67, 76, 'Non-biased']]",False
"The Digital Producer is a leader who is driven, enthusiastic and is an assertive problem solver.","[[71, 81, 'Behavioural Stereotypes']]",True
"If you are a quick learner, proactive, assertive, self motivated, self disciplined with excellent communication skills, this is the job for you!","[[28, 37, 'Behavioural Stereotypes'], [39, 48, 'Behavioural Stereotypes']]",True
"Company  Wiivv is an innovative athletic wearables company based in Vancouver, Canada and Palo Alto, California.","[[32, 41, 'Non-biased']]",False
"Wiivv offers true customization, a fast turnaround time, and hi-tech products to improve athletic performance.","[[89, 98, 'Non-biased']]",False
We are the most efficient and motivating way to become athletic.,"[[55, 63, 'Non-biased']]",False
Our client is the most efficient and motivating way to become athletic.,"[[62, 70, 'Non-biased']]",False
"Performs any other related duties as assigned by the Head Softball Coach, Athletic Director,  ; Principal or other appropriate administrator.","[[74, 83, 'Non-biased']]",False
"Determines appropriate revenue recognition, ensures timely and accurate invoicing, and monitors receivables for project.","[[0, 11, 'Non-biased']]",False
Determines marketing strategy changes by reviewing operating and financial statements and departmental sales records.,"[[0, 11, 'Non-biased']]",False
"Respond to queries, run diagnostics program, isolates issues, determines and implements solution.","[[62, 73, 'Non-biased']]",False
Determines best technical solutions and support to satisfy functional and business requirements.,"[[0, 11, 'Non-biased'], [40, 48, 'Non-biased']]",False
Determines reasonable credit limits and terms for customers; ensures accuracy of customer information in ERP system.,"[[0, 11, 'Non-biased']]",False
"Determines labeling requirements including but not limited to: Assemble and pack product containers, preparing and affixing labels on packed containers in an accurate manner.","[[0, 11, 'Non-biased']]",False
Join our team of professional and compassionate caregivers!,"[[34, 48, 'Non-biased']]",False
"From our state-of-the-art laboratory, to our caring and compassionate staff, to our clinical research program, the Medimix advantage is clear at every level of the organization.","[[45, 52, 'Non-biased'], [56, 70, 'Non-biased']]",False
"We are in need of compassionate aides for our Butler County area, especially in our Middletown, Oxford, Trenton, Hamilton, Fairfield, and West Chester areas.","[[18, 32, 'Behavioural Stereotypes']]",True
"Establishes a compassionate environment by providing emotional, psychological, and spiritual support to patients, friends, and families.","[[14, 28, 'Non-biased'], [53, 62, 'Non-biased'], [93, 101, 'Non-biased']]",False
"We are looking for  energetic, compassionate, organized and experienced candidates to join our fast-growing team.","[[31, 44, 'Behavioural Stereotypes']]",True
"If you are a caring and compassionate person who wants to join our team and you meet the basic qualifications, then please call or apply online.","[[13, 20, 'Behavioural Stereotypes'], [24, 38, 'Behavioural Stereotypes']]",True
Persistent data storage is done with MySQL on RDS.,"[[0, 11, 'Non-biased']]",False
"We're looking for a high-energy, driven, creative, tech-savvy, focused, detail-oriented, and persistent product marketer.","[[33, 39, 'Behavioural Stereotypes'], [93, 104, 'Behavioural Stereotypes']]",True
"Back to you - Wonder Woman or Captain America we are looking for you or someone who is intelligent, persistent, detailed oriented and a self-starter basically.","[[100, 110, 'Behavioural Stereotypes']]",True
"Professional, energetic, positive attitude, self-motivated, resourceful, and persistent with careful attention to detail.","[[77, 88, 'Behavioural Stereotypes']]",True
